Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2013,Mayo,0523102,Licuadora                                                                                           ,108.52,110.25,110.48,104.65,112.64,106.03,105.08,107.98,109.31
2013,Mayo,0523103,Ventilador                                                                                          ,106.45,100.88,101.88,106.90,122.60,109.23,98.21,105.25,108.25
2013,Mayo,0523104,Plancha eléctrica                                                                                   ,108.58,108.87,121.32,107.04,111.15,109.82,104.56,104.20,107.34
2013,Mayo,0531101,Vajillas                                                                                            ,109.89,110.66,109.58,107.68,123.75,119.20,104.94,107.83,102.41
2013,Mayo,0531102,Baterías de cocina                                                                                  ,108.47,107.90,107.78,114.95,109.34,112.38,103.55,102.59,107.06
2013,Mayo,0531103,Juegos de vasos                                                                                     ,107.25,106.15,108.20,115.78,104.82,108.97,108.50,102.28,107.30
2013,Mayo,0531104,Utensilios de cocina                                                                                ,106.71,104.78,113.61,108.58,115.21,111.48,107.92,106.78,107.65
2013,Mayo,0541101,Barreno eléctrico                                                                                   ,107.98,105.98,0.00,108.09,0.00,110.04,108.19,0.00,0.00
2013,Mayo,0541201,Martillo                                                                                            ,112.95,117.23,118.58,116.78,114.16,114.77,109.73,110.79,107.69
2013,Mayo,0541202,Machete                                                                                             ,105.09,108.47,105.84,104.39,110.66,102.33,103.21,105.50,105.50
2013,Mayo,0541203,Serrucho                                                                                            ,109.26,108.93,112.79,110.56,102.34,112.39,108.82,109.31,107.55
2013,Mayo,0541204,Desarmadores                                                                                        ,107.56,105.61,108.36,0.00,0.00,0.00,106.80,117.35,102.95
2013,Mayo,0551101,Aromatizador y desinfectante                                                                        ,114.82,118.37,103.44,102.34,97.67,115.36,108.34,105.19,103.82
2013,Mayo,0551102,Detergentes y jabones para ropa                                                                     ,109.61,109.49,112.01,111.86,111.07,114.81,106.85,104.60,111.53
2013,Mayo,0551103,Jabón varias clases                                                                                 ,110.01,110.90,107.04,106.22,110.98,104.09,106.19,123.52,111.05
2013,Mayo,0551201,Artículos para limpieza del hogar                                                                   ,107.42,106.25,113.70,107.84,109.59,108.09,104.72,110.38,108.81
2013,Mayo,0551202,Fósforos                                                                                            ,105.22,110.26,105.44,102.21,103.08,104.26,101.82,104.29,99.07
2013,Mayo,0551203,Servilletas de papel                                                                                ,110.91,111.53,107.34,118.69,107.93,109.80,105.18,116.16,105.54
2013,Mayo,0551204,Veladoras y candelas                                                                                ,103.75,102.80,99.99,119.11,102.52,108.70,104.66,100.33,100.65
2013,Mayo,0552101,Servicio doméstico por mes                                                                          ,106.99,107.17,115.70,111.44,105.40,108.74,102.24,100.00,120.29
2013,Mayo,0552102,Lavado de ropa diversa                                                                              ,110.72,114.47,100.00,100.00,0.00,103.09,107.72,100.00,108.42
2013,Mayo,06,Salud                                                                                               ,107.70,108.41,109.57,110.64,111.93,105.67,105.41,105.49,107.95
2013,Mayo,0611101,Analgésico y antiinflamatorio                                                                       ,109.26,108.34,116.00,109.74,108.69,110.92,108.89,112.74,101.92
2013,Mayo,0611102,Antiácido y antiulceroso                                                                            ,109.31,109.28,115.25,105.65,105.71,110.29,107.76,112.96,108.35
2013,Mayo,0611103,Antialérgico                                                                                        ,113.80,118.00,109.32,111.63,108.69,111.80,106.09,122.01,101.91
2013,Mayo,0611104,Antibiótico                                                                                         ,107.56,109.36,112.44,102.27,105.70,108.06,104.50,110.19,102.87
2013,Mayo,0611105,Antigripal                                                                                          ,107.22,108.48,112.81,115.77,120.61,103.43,100.85,103.86,104.73
2013,Mayo,0611106,Antihipertensor                                                                                     ,109.02,107.48,111.20,110.48,113.85,116.46,105.42,109.12,100.43
2013,Mayo,0611107,Vacunas de prevención                                                                               ,104.96,100.00,125.93,107.72,100.00,103.48,110.00,100.00,100.00
